id,source,source_position_id,company_name,company_logo,position_name,city,education,salary,exceed,experience_requirements,position_requirements,fringe_benefits,type,hot,create_time,poster
1918,2,inn_xjwk4yqxsbka,华视网聚,https://sxsimg.xiaoyuanzhao.com/D2/B3/D270308C52344E674DD4ED5EBFEFA4B3.jpg,实习生电影,北京,本科,125,超过98%应届毕业生,,<span>观看海外电影（多为未上映影片），填写剧情简介等报审材料，评估影片内容。协助处理部门业务的相关工作，比如整理片目、立项电影等。<br><br>要求：<br><br>热爱电影，叙述加工剧情能力强。能够用英文寻找电影信息。<br><br>学习能力强，工作耐心细心，效率高，具有团队合作精神。<br><br>熟练使用office<br><br>一周至少四天坐班（朝九晚六，一小时午休）<br><br>尽快到岗，能持续工作较长者优先。</span>,['发展前景好'],2,0.0,2019-05-22 17:26:45,ZJF
1919,2,inn_lvfimlfoybql,盛佳广告,https://sxsimg.xiaoyuanzhao.com/5D/B7/5DA6A3E779BB1EEEB2C9BEEC6D69F8B7.jpg,视频运营实习,北京,不限,125,超过98%应届毕业生,,"<p>岗位职责
1、负责创意视频拍摄和制作，包括拍摄和后期剪辑
2、负责部分文案工作，如果能独立完成文案优先</p><p><br></p><p>岗位要求：
1、了解Ae、Ps、Pr/Final等剪辑设计特效软件，熟悉单反或者手机拍摄并手机简单剪辑（抖音类视频）
2、对视频节目趋势与潮流发展有一定敏感性，脑洞足够大；
3、必须要求团队意识强，有合作共赢精神；
4、服从上级安排，工作认真负责，执行力强；
5、熟悉病毒视频、鬼畜视频制作者优先；</p>","['周末双休', '弹性制工作', '工作环境好']",2,0.0,2019-05-22 17:26:28,ZJF
1920,2,inn_ile5ldtawo1j,盛佳广告,https://sxsimg.xiaoyuanzhao.com/5D/B7/5DA6A3E779BB1EEEB2C9BEEC6D69F8B7.jpg,数码科技编辑,北京,不限,125,超过98%应届毕业生,,"<span style=""font-size:14px;background-color:#ffffff;color:#191f25;line-height:21px;"">工作职责：</span><br> <span style=""font-size:14px;background-color:#ffffff;color:#191f25;line-height:21px;"">1、负责电商科技数码领域产品的测评内容撰写；</span><br> <span style=""font-size:14px;background-color:#ffffff;color:#191f25;line-height:21px;"">2、负责科技数码领域的内容审核工作；</span><br> <span style=""font-size:14px;background-color:#ffffff;color:#191f25;line-height:21px;"">任职要求：</span><br> <span style=""font-size:14px;background-color:#ffffff;color:#191f25;line-height:21px;"">1、科技数码产品爱好者优先；</span><br> <span style=""font-size:14px;background-color:#ffffff;color:#191f25;line-height:21px;"">2、写作爱好者，具有内容体规划能力；</span><br> <span style=""font-size:14px;background-color:#ffffff;color:#191f25;line-height:21px;"">3、对电商SKU，SPU价值点较敏感；</span><br> <span style=""font-size:14px;background-color:#ffffff;color:#191f25;line-height:21px;"">4、具有耐心细心的性格特点，工作责任心强。</span>",['晋升空间大'],2,0.0,2019-05-22 17:25:38,ZJF
1921,2,inn_tk4tbros2c1v,盛佳广告,https://sxsimg.xiaoyuanzhao.com/5D/B7/5DA6A3E779BB1EEEB2C9BEEC6D69F8B7.jpg,总编助理,北京,不限,125,超过98%应届毕业生,,"<p><span>岗位职责：
1、部门财务的报销业务；
2、部门内部资产的管理及日常用品的分发；
3、协助上级完成其他任务； <br> </span> </p><p><span><br> </span> </p><p><span><br> </span> </p><p><span><br> </span> </p><p><span>任职要求：
1、心思细腻，有耐心，责任心；
2、有良好的沟通能力及悟性；
3、能够熟练应用办公软件；</span> </p><p><span></span> </p><p><br></p><p><br></p><p><br></p><p><br></p>","['办公条件好', '弹性工作制']",2,0.0,2019-05-22 17:24:29,ZJF
1922,2,inn_mksuv6xvgfyf,申请方,https://sxsimg.xiaoyuanzhao.com/company_logo/2015-43/eRmTOiQFMlf7HUN.jpg,资讯内容审核实习生,北京,本科,110,超过98%应届毕业生,,<p>职位描述：</p><p><br></p><p>1.<span>负责教育资讯的内容审核与运营工作，对资讯内容的合法性与可读性进行判断，并筛选优质的内容；</span> </p><p>2.<span>负责垃圾信息的处置工作；</span> </p><p><span>3.分析用户内容喜好，再挖掘优质内容的同时，协助负责人调整运营策略。</span> </p><p><br></p><p>任职要求：</p><p><br></p><p>1.<span>热爱教育领域，</span><span>有一定新闻敏感性，喜欢</span><span>内容运营方面</span><span>工作；</span> </p><p><span>2.细致耐心，有强烈的责任心。</span> </p><p><br></p><p>优先条件：</p><p><br></p><p>1. 有编辑工作经验优先；</p><p>2.能立刻到岗并保证每周能实习4天以上优先。</p>,['学习氛围浓厚'],2,0.0,2019-05-22 17:24:01,ZJF
1923,2,inn_1dg6is5td46a,盛佳广告,https://sxsimg.xiaoyuanzhao.com/5D/B7/5DA6A3E779BB1EEEB2C9BEEC6D69F8B7.jpg,项目执行,北京,不限,125,超过98%应届毕业生,,<p>岗位职责：<br> 1、与站外KOL的对接与沟通<br> 2、辅助商业项目的执行及结案工作</p><div><br> <p>任职要求：<br> 1、性格开朗，理解力和沟通能力强<br> 2、责任心强、执行力高<br> 3、熟练使用office、wps等日常办公软件，基础的ps能力（更佳）<br> <br> 工作经验：<br> 有在IT互联网公司、广告公司、公关公司担任PR或项目执行的实习经历更佳<br> <br> 出勤时间：<br> 每周至少4天，最好全勤</p></div>,['弹性工作制'],2,0.0,2019-05-22 17:23:30,ZJF
1924,2,inn_dfm3djep41hg,敦煌网,https://sxsimg.xiaoyuanzhao.com/company_logo/2015-45/b4IG6YUTBEQRSWm.jpg,3C运营实习生,北京,不限,125,超过98%应届毕业生,,"<p>
	岗位职责：
</p>
<p>
	1、通过培训后，熟悉DHgate平台运营规则和政策，能独立解答卖家基础问题；
</p>
<p>
	2、负责收集、分类卖家提交的各种问题，与各部门对接人有效沟通，持续跟踪解决。
</p>
<p>
	3、协助管理卖家QQ群，发布通知公告等。
</p>
<p>
	4、分析汇总卖家TOP问题，提出针对性建议，帮助卖家自我成长。
</p>
<p>
	&nbsp;
</p>
<p>
	岗位要求：
</p>
<p>
	1、对电子商务行业感兴趣，有一定的电商知识，有经验者优先；
</p>
<p>
	2、逻辑清晰、思维严谨、文字表达能力强，协调能力及人际沟通能力强；
</p>
<p>
	3、能够独立推进工作，具备问题解决能力；
</p>
<p>
	4、精通使用PPT、Excel、word等办公软件；
</p>
<p>
	5、诚实正直、乐观积极，有团队精神及责任感，抗压性强。
</p>",['1.位置优越'],2,0.0,2019-05-22 17:18:30,ZJF
1925,2,inn_fhwoyho7r3e1,映客直播,https://sxsimg.xiaoyuanzhao.com/8D/61/8DEC9B136B4DDF9FDE35A942624A4661.png,应用市场APP推广实习生,北京,本科,135,超过98%应届毕业生,,"<p>
	<p>
		岗位职责：
	</p>
	<p>
		1、负责应用市场安卓应用的上架及版本迭代；
	</p>
	<p>
		2、应用市场运营活动的申请及跟进；
	</p>
	<p>
		2、安卓应用市场等投放渠道的数据汇总及结算；
	</p>
	<p>
		3、日常渠道数据的异常反馈；
	</p>
	<p>
		<br>
	</p>
	<p>
		岗位要求：
	</p>
	<p>
		1、大学本科以上学历，专业不限；
	</p>
	<p>
		2、对互联网工作有浓厚兴趣，未来向往在互联网公司发展；
	</p>
	<p>
		3、思路清晰，严谨聪慧，对数字敏感，乐观开朗；
	</p>
	<p>
		4、2020年毕业，每周实习至少 4 天，实习期不少于 3 个月，到岗时间1周内。
	</p>
	<p>
		<br>
	</p>
	<p>
		福利双餐，无住宿；
	</p>
</p>
<p>
	<br>
</p>","['知名互联网', '福利好', '快速发展']",2,0.0,2019-05-22 17:11:57,ZJF
1926,2,inn_btoldqpwuzqd,乐智龙在线早教,https://sxsimg.xiaoyuanzhao.com/BD/81/BD348A00195C47A5A59A5D10B0FF9581.png,新媒体运营,北京,本科,125,超过98%应届毕业生,,"<p>
	岗位职责：
</p>
<p>
	1. 以教育相关内容编辑为主，负责微信公众号内容编辑维护，挖掘有趣有用的话题
</p>
<p>
	2. 小红书内容编辑发布
</p>
<p>
	3. 兼任部分用户日常沟通工作
</p>
<p>
	<br>
</p>
<p>
	任职要求：
</p>
<p>
	1. 本科及以上在读生
</p>
<p>
	2. 有新媒体编辑经验，有用户/产品运营经验更佳
</p>
<p>
	3. 工作时间：一周至少4天
</p>
<p>
	4. 抗压能力强，学习能力好
</p>
<p>
	<br>
</p>
<p>
	你将获得：
</p>
<p>
	1. 一线专家的指导，团队皆是来自于相关行业的大咖，比如哈佛大学毕业的教育行业专家，母婴行业10年以上经验的老司机，早教领域只占10%的优秀教师，还有可爱的码农和犀利的市场运营
</p>
<p>
	2. 轻松的工作氛围，虽然工作量大，但是并不影响大家开心
</p>
<p>
	3. 非常难得的初创经验，在这里，你绝不仅仅做手头和以上提及的工作，我们一直在扩张工作范围，希望你以正式工的心态加入，以老司机的身份毕业
</p>
<p>
	<br>
</p>","['超强团队', '优秀资源', '领先待遇', '发展空间']",2,0.0,2019-05-22 16:58:42,ZJF
1927,2,inn_w5d064qpml2e,国健大健康,https://sxsimg.xiaoyuanzhao.com/F1/16/F1EECA3D4716776E96789EC628B77C16.png,运营助理,北京,本科,125,超过98%应届毕业生,,<span> <span><span> <p><br></p><p><span>岗位职责：</span> </p><p><br></p><p><span><span>1.</span></span><span>参与医疗项目运营数据收集及梳理；</span> </p><p><br></p><p><span><span>2.</span></span><span>参与制定合理的运营方案，负责线上线下产品的宣传、推广；</span> </p><p><br></p><p><span><span>3.</span></span><span>参与医疗项目线上咨询，及跟踪回访；</span> </p><p><br></p><p><span><span>4.</span></span><span>协助指导公司下属医院运营及管理；</span> </p><p><br></p><p><span><span>5.</span></span><span>完成上级交办的其他工作。</span> </p><p><br></p><p><span><span>&nbsp;</span></span> </p><p><br></p><p><span>任职资格</span> </p><p><br></p><p><span><span>1.</span></span><span>本科以上学历；</span> </p><p><br></p><p><span><span>2.医疗院校优先</span></span><span>，每周保证至少</span><span><span>4</span></span><span>天的实习时间；</span> </p><p><br></p><p><span><span>3.</span></span><span>具有良好的人际沟通、团队协作能力，具备协调能力，发现问题、解决问题的能力；</span> </p><p><br></p><p><span><span>4.</span></span><span>具备沟通和协调能力及较好的文字、表格、</span><span><span>PPT</span></span><span>制作及表达能力。</span> </p><p><br></p><p><span><span>5.</span></span><span>具备严谨的工作作风和积极的工作态度。</span> </p><p><br></p></span></span></span> <p><br></p><span> </span>,"['规范化管理', '企业文化好', '毕业可留']",2,0.0,2019-05-22 16:58:02,ZJF
1928,2,inn_unwtrq4fmssy,智融集团,https://sxsimg.xiaoyuanzhao.com/DC/C9/DC1728FC2EDEEE6576BC3FDBF472F0C9.jpg,客服运营实习生,北京,本科,125,超过98%应届毕业生,,<p>工作内容：</p><p>1、通过日常对人工电话、在线服务的监控，发现座席人员服务问题并推动进；&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>2、监控座席人员对新业务、新活动的掌握情况，指出产品、流程上存在的问题并推动优化；</p><p><br></p><p>任职资格：</p><p>1、本科在读学生，责任心强；&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>2、熟练使用Office等办公软件；&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>3、具备主动学习的能力及良好的沟通能力。</p><p><br></p><p>亮点：后续会逐步转到产品运营工作</p>,['优秀团队'],2,0.0,2019-05-22 16:53:58,ZJF
1929,2,inn_woil4xpyvcjm,小度互娱,https://sxsimg.xiaoyuanzhao.com/81/7F/81F4DA5F7F2055572C038C2E130B7A7F.png,数据分析实习生,北京,本科,125,超过98%应届毕业生,,<p>岗位职责：<span></span> </p><p>1. 负责程序化广告交易平台的数据监测和分析，通过数据分析为客户提供投放优化建议与指导，提升程序化广告日消耗规模<span></span> </p><p>2. 负责跟进新<span>DSP</span>的对接流程及老客户日常维护，协调并推进技术开发进度，优化整体流程提升平台运作效率<span></span> </p><p><br></p><p>岗位要求：<span></span> </p><p>1、统招本科及以上，统计学相关专业，数据敏感度高；<span></span> </p><p>2、逻辑思维强，熟悉常用数据软件，细心踏实；<span></span> </p><p>3、每周至少实习<span>4</span>天，至少实习<span>4</span>个月，可长期实习优先；<span></span> </p>,['团队优秀'],2,0.0,2019-05-22 16:53:39,ZJF
1930,2,inn_hb88utlfgswt,智己科技,https://sxsimg.xiaoyuanzhao.com/42/F3/424E216BEF89B4301DD0C68F5B6EADF3.png,内容运营实习生,北京,本科,0,超过98%应届毕业生,,"<span>
<p>
	<br>
</p>
<p>
	工作职责：
</p>
<p>
	1、负责平台内容运营，维护并更新平台内容资源，提高平台整体内容质量。
</p>
<p>
	2、分析用户的内容需求，根据用户属性推送适合用户的精准内容，根据数据效果不断优化推送规则，提高用户活跃及转化。
</p>
<p>
	3、能与其他部门有效沟通，打造平台内容体系，从内容策划，产出，推送等方面不断提高平台用户消费内容的转化率
</p>
<p>
	<br>
</p>
<p>
	岗位要求：
</p>
<p>
	1、有较长时间内容运营经验
</p>
<p>
	2、文案高手，可撰写多种风格的文案。
</p>
<p>
	3、沟通能力强，具备良好的项目协调及推进能力。
</p>
<p>
	4、有自媒体或相关工作经验可作加分项。
</p>
<p>
	<span>
	<p>
		<br>
	</p>
	<p>
		你能收获：
	</p>
	<p>
		1、来自国内一线互联网背景的年轻团队，氛围友好
	</p>
	<p>
		2、如果你感兴趣，可以学习到各种运营方法（包含主流方法和神奇操作）
	</p>
	<p>
		3、系统化参与一款产品从0到1，从创意到实践整体流程
	</p>
	<p>
		4、一段很可能令你非常自豪并难忘的创业经历
	</p>
	<p>
		<br>
	</p>
	<p>
		有以下经验者优先
	</p>
	<p>
		1、有app产品运营经历或实习经历者优先；
	</p>
	<p>
		2、对新鲜事物充满好奇心，乐于尝试和思考，各类互联网产品尝鲜者；
	</p>
	<p>
		3、思维敏捷，学习能力强，善于对现实共性作总结与归纳。
	</p>
</span>
</p>
</span>","['成长空间大', '包午餐晚餐', '常春藤高校背景']",2,0.0,2019-05-22 16:53:25,ZJF
1931,2,inn_qqf5m1rnplkp,猫眼娱乐,https://sxsimg.xiaoyuanzhao.com/F4/C9/F441C5BC54EBD2C540AF060A96EF8EC9.png,影视内容运营实习生,北京,本科,125,超过98%应届毕业生,,"<p>
	工作内容：
</p>
<p>
	1.负责协助进行影视相关策划内容的撰写
</p>
<p>
	2.负责微博、微信的日常文案撰写、活动文案撰写
</p>
<p>
	3.负责各平台的效果统计、数据分析
</p>
<p>
	4.图片处理及其他领导交付的临时工作
</p>
<p>
	<br>
</p>
<p>
	职位要求：
</p>
<p>
	1.在校大学生，大三或研究生佳，能保证每周5天到岗，至少能实习3个月
</p>
<p>
	2.热爱影视娱乐，观影量800+，有影视类公众号撰写经验者优先
</p>
<p>
	3.热爱媒体行业，微博微信控，有微博/微信公众号运营经验者优先
</p>
<p>
	4.三观正，文笔佳，能独立完成深度影评类的文章编辑
</p>
<p>
	5.熟练使用PS，能满足日常设计的需要
</p>
<p>
	6.优秀的表达能力，出色的文字功底，能承受较大的工作压力
</p>
<p>
	7.本岗位不设转正
</p>
<p>
	8.能够<span style=""color:rgba(0, 0, 0, 0.87);font-size:14px;background-color:#ffffff;"">近期入职，到现场面试者优先</span>
</p>",['每周免费电影'],2,0.0,2019-05-22 16:45:13,ZJF
1932,2,inn_5uucg0av6lud,网易有道,https://sxsimg.xiaoyuanzhao.com/3D/31/3DFFD4ED4083B7B51971DC8210DEAD31.png,考研课程运营实习生,北京,本科,125,超过98%应届毕业生,,"<p>
	工作职责：<br>
<br>
1、课程维护：课表建立、核对及维护工作<br>
<br>
2、课程制作：课程页面的沟通制作及上线<br>
<br>
3、课程相关的其他工作<br>
<br>
4、社群及项目需要协助的其他相关工作<br>
<br>
工作地点：网易（北京）研发中心<br>
<br>
任职要求：<br>
<br>
1、接受在读生，每周能固定时间坐班3-4天，弹性工作制每天8小时<br>
<br>
2、熟悉ps做图的简单操作及Excel表格使用<br>
<br>
3、细心负责，有较好的沟通能力、语言表达能力及团队协作能力<br>
<br>
福利待遇：公司提供免费班车、三餐及健身房，还有不定期聚餐团建~
</p>
<br>
<br>
<br>
<br>
<br>
<p>
	<br>
</p>",['免费三餐和班车'],2,0.0,2019-05-22 16:42:12,ZJF
1933,2,inn_wdlb2bf2i4tg,智融集团,https://sxsimg.xiaoyuanzhao.com/DC/C9/DC1728FC2EDEEE6576BC3FDBF472F0C9.jpg,客服运营实习生,北京,本科,125,超过98%应届毕业生,,<p>工作内容：</p><p>1、通过日常对人工电话、在线服务的监控，发现座席人员服务问题并推动进；&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>2、监控座席人员对新业务、新活动的掌握情况，指出产品、流程上存在的问题并推动优化；</p><p><br></p><p>任职资格：</p><p>1、本科在读学生，责任心强；&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>2、熟练使用Office等办公软件；&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>3、具备主动学习的能力及良好的沟通能力。</p><p><br></p><p>亮点：后续会逐步转到产品运营工作</p>,['优秀团队'],2,0.0,2019-05-22 16:35:25,ZJF
1934,2,inn_dkxsx4jxepyp,猫眼娱乐,https://sxsimg.xiaoyuanzhao.com/F4/C9/F441C5BC54EBD2C540AF060A96EF8EC9.png,新媒体运营实习生,北京,本科,125,超过98%应届毕业生,,"<p>
	工作内容：
</p>
<p>
	1.负责微博、微信的日常内容排版发布
</p>
<p>
	2.负责头条号、网易号、百家号、大鱼号、一点号等平台的内容发布
</p>
<p>
	3.负责新媒体活动跟进、奖品发放，用户维护等
</p>
<p>
	4.负责各平台的效果统计、数据分析
</p>
<p>
	5.图片处理及其他领导交付的临时工作
</p>
<p>
	<br>
</p>
<p>
	职位要求：
</p>
<p>
	1.在校大学生，大三或研究生佳，能保证每周5天到岗，至少能实习3个月
</p>
<p>
	2.熟练使用微博微信后台，运营过头条号、网易号、百家号、大鱼号、一点号等内容平台
</p>
<p>
	3.熟练使用PS，能满足日常设计的需要，会剪辑软件更佳
</p>
<p>
	4.熟练使用excel等办公软件，能进行基础的数据分析
</p>
<p>
	5.责任心强，认真踏实，良好的沟通能力，能承受较大的工作压力
</p>
<p>
	6.本岗位不设转正
</p>
<p>
	<span>7.能够</span><span style=""color:rgba(0, 0, 0, 0.87);font-size:14px;background-color:#ffffff;"">近期入职，到现场面试者优先</span>
</p>",['每周免费电影'],2,0.0,2019-05-22 16:33:46,ZJF
1935,2,inn_142zrz9x3yfn,新浪微博,https://sxsimg.xiaoyuanzhao.com/34/89/34931547FD1FE42E9576BE1ECBACDD89.png,用户运营实习生（垂直领域运营）,北京,本科,110,超过98%应届毕业生,,"【岗位职责】<br>
1、负责搞笑幽默垂直领域日常资源投放，KOL日常沟通与问题解答，数据分析等；<br>
2、负责搞笑幽默领域优质视频内容筛选，根据内容分类策划每期视频专辑的主题；<br>
3、对优质自媒体挖掘及拓展，制定并执行相应扶植策略，提升领域用户规模。<br>
【岗位要求】<br>
1、本科在校生，大二或大三优先；<br>
2、具有较强和语言表达能力和沟通能力，认真细心，逻辑清晰，执行力强，有较强的抗压能力；<br>
3、保证每周5天到岗，实习时长至少3个月。","['免费早餐班车', '大平台 ', '免费健身房']",2,0.0,2019-05-22 16:33:17,ZJF
1936,2,inn_qphhmfjmxyos,赤子城,https://sxsimg.xiaoyuanzhao.com/8F/3F/8FD28FEC70B6B2E5BDAA93D86C48863F.png,运营实习生,北京,本科,175,超过98%应届毕业生,,<p>专业要求：</p><p>1、数据分析，负责对接广告主，管理广告主账户，监控广告数据波动，做出合理沟通优化；</p><p>2、拓展全球直客，代理，网盟广告主，保证广告平台系统的优质广告填充；</p><p>3、负责广告主的商务结算和长期维护；</p><p>4、能够给内部产品提出系统优化建议。</p><p>任职要求：</p><p>1、统招本科以上学历，有过电商和游戏产品运营经验优先；</p><p>2、对数据敏感，分析能力强，谨慎，好奇心强，善于总结和解决问题；</p><p>3、喜欢与人沟通，沟通能力较强，英文听说读写沟通能力；</p><p>4、熟练使用excel等分析工具；</p><p>5、喜欢研究APP和移动互联网市场；</p><p>6、了解基础编程知识更好。</p>,"['转正机会', '全模块学习', '餐补']",2,0.0,2019-05-22 16:33:05,ZJF
1937,2,inn_vj4s8zhj9qzj,汽车之家,https://sxsimg.xiaoyuanzhao.com/33/E9/33D79518F6083A88618BBC6951114BE9.png,核心产品体验官,全国,不限,75,超过98%应届毕业生,,"<p style=""text-align:left;"">【关于我们】</p><p style=""text-align:left;""><span></span> </p><p style=""text-align:left;"">汽车之家是全球访问量最大的汽车网站，目前旗下一款核心产品正在招募产品体验官，这里有丰厚的资源，内部的学习机会，愿意热情分享项目leader，多种福利荣誉，希望喜欢汽车的或者想要了解互联网运营的你可以成为“产品体验官”，我们共同创造最好的价值。<span></span> </p><p style=""text-align:left;""><br></p><p style=""text-align:left;"">【职位亮点】<span></span> </p><p style=""text-align:left;"">不用坐班、时间自由、一线大厂、核心项目、学习机会、<span>leader</span>愿意分享资源<span></span> </p><p style=""text-align:left;""><br></p><p style=""text-align:left;"">【工作内容】<span></span> </p><p style=""text-align:left;"">1.&nbsp; &nbsp; 日常工作任务，积极体验产品各项功能，提出有价值的参考建议；<span></span> </p><p style=""text-align:left;"">2.&nbsp; &nbsp; 策划话题与活动、学会搭建用户关系；<span></span> </p><p style=""text-align:left;"">3.&nbsp;&nbsp;&nbsp;
积极参加官方组织的线上活动，开心的玩耍；<span></span> </p><p style=""text-align:left;""><br></p><p style=""text-align:left;"">【岗位要求】<span></span> </p><p style=""text-align:left;"">1.&nbsp;&nbsp;&nbsp;
具备独立思考的能力<span></span> </p><p style=""text-align:left;"">2.&nbsp;&nbsp;&nbsp;
对内容生产具备一定的敏感度<span></span> </p><p style=""text-align:left;"">3.&nbsp;&nbsp;&nbsp;
能够踏实、稳定的落实各项工作<span></span> </p><p style=""text-align:left;""><br></p><p style=""text-align:left;"">【你将获得】<span></span> </p><p style=""text-align:left;"">1.&nbsp;&nbsp;&nbsp;
限量典藏官方勋章和证书；<span></span> </p><p style=""text-align:left;"">2.&nbsp;&nbsp;&nbsp;
多种精美的礼品，每件都是小惊喜；<span></span> </p><p style=""text-align:left;"">3.&nbsp;&nbsp;&nbsp;
认识志同道合的朋友和行业大咖；<span></span> </p><p style=""text-align:left;"">4.&nbsp;&nbsp;&nbsp;
定期邀请汽车行业大<span>V分享讲解互联网和汽车的</span>干货心得；<span></span> </p><p style=""text-align:left;"">5.&nbsp;&nbsp;&nbsp;
优先免费参与官方组织的线下活动，包括车展、粉丝见面会、试驾会等</p><p style=""text-align:left;""><br></p>","['不用坐班', '时间自由', '一线大厂', '核心项目']",2,0.0,2019-05-22 17:49:22,ZJF
1938,2,inn_qppik3ilaj7x,音娱时光,https://sxsimg.xiaoyuanzhao.com/79/84/7909ECFD888ECDABAEA52A650CA77484.png,日语运营实习生,北京,本科,125,超过98%应届毕业生,,"<div>
	<p>
		岗位描述<br>
1、负责维护整体曲库列表；<br>
2、对音乐进行分类管理，打标签；<br>
3、筛选优质用户内容；
	</p>
	<p>
		4、处理Feedback，收集用户反馈，定期做用户调查分析，制定出合理的产品迭代方案<br>
5、负责制作用户增长的引擎并提交产品，跟进开发<br>
<br>
工作要求<br>
1、大学本科以上，日语专业，N1以上。一周能出勤4-5天，至少能实习4个月；<br>
2、善于沟通，能对具体的问题制作好的解决方案<br>
3、数理化思维，具备基础的互联网数据分析的能力<br>
4、逻辑清晰，具备较强的单独完成项目的能力
	</p>
	<p>
		5、加分项：对Jpop、Vocaliod等有了解的优先采用
	</p>
</div>","['日本市场', '项目靠谱', '团队优秀']",2,0.0,2019-05-22 16:25:57,ZJF
