姓名,赛季,球队,执教,投篮,命中,出手,三分,三分命中,三分出手,罚球,罚球命中,罚球出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分,胜,负,胜率
Mike Schuler,88--89,POR,47,0.482,45.0,93.3,0.354,2.3,6.6,0.742,22.6,30.5,44.2,15.3,28.9,27.4,10.3,4.6,17.7,24.6,115.0,25,22,0.532
Mike Schuler,87--88,POR,82,0.491,44.6,91.0,0.308,1.4,4.6,0.77,25.4,32.9,45.6,15.3,30.4,28.1,8.9,4.2,16.3,25.5,116.1,53,29,0.6459999999999999
Mike Schuler,86--87,POR,82,0.504,44.5,88.4,0.289,1.2,4.1,0.775,27.7,35.7,43.8,14.4,29.4,28.8,9.4,4.7,18.7,25.4,117.9,49,33,0.598
Howie Schultz,49--50,AND,35,,,,,,,,,,,,,,,,,,,21,14,0.6
Fred Scolari,51--52,BLB,39,,,,,,,,,,,,,,,,,,,12,27,0.308
Byron Scott,15--16,LAL,82,0.414,35.1,84.8,0.318,7.8,24.5,0.7809999999999999,19.3,24.7,43.0,10.7,32.2,18.0,7.2,4.1,13.0,20.3,97.3,17,65,0.207
Byron Scott,14--15,LAL,82,0.435,37.2,85.6,0.344,6.5,18.9,0.741,17.5,23.6,43.9,11.6,32.3,20.9,7.0,4.5,12.6,21.2,98.5,21,61,0.256
Byron Scott,12--13,CLE,82,0.434,36.5,84.2,0.34600000000000003,6.7,19.3,0.755,16.8,22.3,41.0,12.2,28.8,20.7,7.9,4.1,13.4,21.2,96.5,24,58,0.293
Byron Scott,11--12,CLE,66,0.422,34.3,81.2,0.34600000000000003,6.7,19.3,0.716,17.8,24.9,42.3,12.7,29.5,19.8,7.1,4.0,14.6,20.0,93.0,21,45,0.318
Byron Scott,10--11,CLE,82,0.434,35.2,81.1,0.342,6.2,18.2,0.745,18.9,25.3,40.3,10.4,29.9,21.0,6.6,4.2,13.7,20.1,95.5,19,63,0.23199999999999998
Byron Scott,09--10,NOH,9,0.462,38.0,82.3,0.383,8.0,20.9,0.773,15.9,20.6,38.2,9.4,28.8,21.2,7.4,3.9,12.3,21.2,99.9,3,6,0.33299999999999996
Byron Scott,08--09,NOH,82,0.457,35.5,77.6,0.364,6.8,18.6,0.807,18.0,22.4,39.7,9.8,29.9,19.6,7.2,4.1,11.7,20.3,95.8,49,33,0.598
Byron Scott,07--08,NOH,82,0.466,38.6,82.9,0.389,7.7,19.8,0.769,16.0,20.8,41.8,11.4,30.4,21.8,7.8,3.9,11.3,18.7,100.9,56,26,0.6829999999999999
Byron Scott,06--07,NOH,82,0.445,36.2,81.4,0.362,5.5,15.3,0.74,17.5,23.7,43.1,12.5,30.6,18.7,6.4,4.2,13.6,19.8,95.5,39,43,0.47600000000000003
Byron Scott,05--06,NOH,82,0.44,34.5,78.4,0.339,3.7,10.8,0.758,20.1,26.5,40.2,11.2,29.0,18.5,7.5,3.8,12.5,21.8,92.8,38,44,0.46299999999999997
Byron Scott,04--05,NOH,82,0.415,33.1,80.0,0.315,5.1,16.0,0.7659999999999999,17.1,22.3,40.2,12.4,27.8,21.0,6.7,3.8,13.9,23.0,88.4,18,64,0.22
Byron Scott,03--04,NJN,42,0.431,33.6,78.0,0.332,4.4,13.1,0.755,17.2,22.8,39.9,10.4,29.5,24.1,9.0,4.0,14.5,20.5,88.8,22,20,0.524
Byron Scott,02--03,NJN,82,0.441,35.4,80.3,0.332,4.2,12.7,0.757,20.3,26.8,42.9,12.1,30.8,23.0,8.7,4.5,14.4,21.6,95.4,49,33,0.598
Byron Scott,01--02,NJN,82,0.446,37.1,83.1,0.338,4.9,14.6,0.735,17.1,23.3,43.3,12.7,30.7,24.3,8.7,6.0,14.3,21.2,96.2,52,30,0.634
Byron Scott,00--01,NJN,82,0.425,33.9,79.9,0.333,4.4,13.2,0.759,19.9,26.2,39.6,11.1,28.5,19.5,7.9,5.0,13.9,24.2,92.1,26,56,0.317
Ray Scott,75--76,DET,42,,,,,,,,,,,,,,,,,,,17,25,0.405
Ray Scott,74--75,DET,82,,,,,,,,,,,,,,,,,,,40,42,0.488
Ray Scott,73--74,DET,82,,,,,,,,,,,,,,,,,,,52,30,0.634
Ray Scott,72--73,DET,75,,,,,,,,,,,,,,,,,,,38,37,0.507
George Senesky,57--58,PHW,72,,,,,,,,,,,,,,,,,,,37,35,0.514
George Senesky,56--57,PHW,72,,,,,,,,,,,,,,,,,,,37,35,0.514
George Senesky,55--56,PHW,72,,,,,,,,,,,,,,,,,,,45,27,0.625
Paul Seymour,68--69,DET,60,,,,,,,,,,,,,,,,,,,22,38,0.36700000000000005
Paul Seymour,65--66,BAL,80,,,,,,,,,,,,,,,,,,,38,42,0.475
Paul Seymour,61--62,STL,14,,,,,,,,,,,,,,,,,,,5,9,0.35700000000000004
Paul Seymour,60--61,STL,79,,,,,,,,,,,,,,,,,,,51,28,0.6459999999999999
Paul Seymour,59--60,SYR,75,,,,,,,,,,,,,,,,,,,45,30,0.6
Paul Seymour,58--59,SYR,72,,,,,,,,,,,,,,,,,,,35,37,0.486
Paul Seymour,57--58,SYR,72,,,,,,,,,,,,,,,,,,,41,31,0.569
Paul Seymour,56--57,SYR,60,,,,,,,,,,,,,,,,,,,34,26,0.5670000000000001
Bill Sharman,75--76,LAL,82,,,,,,,,,,,,,,,,,,,40,42,0.488
Bill Sharman,74--75,LAL,82,,,,,,,,,,,,,,,,,,,30,52,0.366
Bill Sharman,73--74,LAL,82,,,,,,,,,,,,,,,,,,,47,35,0.573
Bill Sharman,72--73,LAL,82,,,,,,,,,,,,,,,,,,,60,22,0.732
Bill Sharman,71--72,LAL,82,,,,,,,,,,,,,,,,,,,69,13,0.841
Bill Sharman,67--68,SFW,82,,,,,,,,,,,,,,,,,,,43,39,0.524
Bill Sharman,66--67,SFW,81,,,,,,,,,,,,,,,,,,,44,37,0.5429999999999999
Brian Shaw,14--15,DEN,59,0.426,36.9,86.5,0.311,7.5,24.1,0.732,18.1,24.8,44.7,12.3,32.4,21.4,7.3,4.7,13.7,22.8,99.4,20,39,0.33899999999999997
Brian Shaw,13--14,DEN,82,0.447,38.4,85.9,0.358,8.6,23.9,0.726,19.1,26.3,45.4,12.3,33.1,22.4,7.5,5.6,15.4,23.0,104.4,36,46,0.439
Charley Shipp,49--50,WAT,35,,,,,,,,,,,,,,,,,,,8,27,0.22899999999999998
Gene Shue,88--89,LAC,38,0.474,42.9,90.6,0.225,0.7,3.2,0.7090000000000001,18.7,26.3,43.4,13.5,30.0,25.6,9.8,6.7,21.4,25.1,105.3,10,28,0.263
Gene Shue,87--88,LAC,82,0.443,38.9,87.7,0.249,1.0,3.9,0.713,20.0,28.1,43.2,14.5,28.7,23.0,8.8,6.3,18.3,23.3,98.8,17,65,0.207
Gene Shue,85--86,WSB,69,0.462,40.1,86.7,0.303,1.6,5.2,0.7340000000000001,20.4,27.8,42.4,12.7,29.8,21.4,7.4,8.9,15.9,21.7,102.1,32,37,0.46399999999999997
Gene Shue,84--85,WSB,82,,,,,,,,,,,,,,,,,,,40,42,0.488
Gene Shue,83--84,WSB,82,,,,,,,,,,,,,,,,,,,35,47,0.42700000000000005
Gene Shue,82--83,WSB,82,,,,,,,,,,,,,,,,,,,42,40,0.512
Gene Shue,81--82,WSB,82,,,,,,,,,,,,,,,,,,,43,39,0.524
Gene Shue,80--81,WSB,82,,,,,,,,,,,,,,,,,,,39,43,0.47600000000000003
Gene Shue,79--80,SDC,82,,,,,,,,,,,,,,,,,,,35,47,0.42700000000000005
Gene Shue,78--79,SDC,82,,,,,,,,,,,,,,,,,,,43,39,0.524
Gene Shue,77--78,PHI,6,,,,,,,,,,,,,,,,,,,2,4,0.33299999999999996
Gene Shue,76--77,PHI,82,,,,,,,,,,,,,,,,,,,50,32,0.61
Gene Shue,75--76,PHI,82,,,,,,,,,,,,,,,,,,,46,36,0.561
Gene Shue,74--75,PHI,82,,,,,,,,,,,,,,,,,,,34,48,0.415
Gene Shue,73--74,PHI,82,,,,,,,,,,,,,,,,,,,25,57,0.305
Gene Shue,72--73,BAL,82,,,,,,,,,,,,,,,,,,,52,30,0.634
Gene Shue,71--72,BAL,82,,,,,,,,,,,,,,,,,,,38,44,0.46299999999999997
Gene Shue,70--71,BAL,82,,,,,,,,,,,,,,,,,,,42,40,0.512
Gene Shue,69--70,BAL,82,,,,,,,,,,,,,,,,,,,50,32,0.61
Gene Shue,68--69,BAL,82,,,,,,,,,,,,,,,,,,,57,25,0.695
Gene Shue,67--68,BAL,82,,,,,,,,,,,,,,,,,,,36,46,0.439
Gene Shue,66--67,BAL,56,,,,,,,,,,,,,,,,,,,16,40,0.28600000000000003
Paul Silas,11--12,CHA,66,0.414,33.2,80.2,0.295,4.0,13.5,0.746,16.5,22.2,39.0,10.3,28.7,20.1,6.0,5.5,13.6,18.9,87.0,7,59,0.106
Paul Silas,10--11,CHA,54,0.452,35.5,78.6,0.319,4.6,14.5,0.762,18.4,24.2,39.7,10.3,29.4,21.2,6.2,4.7,12.4,19.4,94.1,25,29,0.46299999999999997
Paul Silas,04--05,CLE,64,0.45,36.6,81.3,0.329,3.5,10.7,0.763,20.1,26.4,42.4,13.4,29.1,22.5,7.9,5.9,13.4,22.8,96.8,34,30,0.531
Paul Silas,03--04,CLE,82,0.433,35.6,82.4,0.314,3.0,9.6,0.753,18.6,24.8,45.6,13.6,31.9,22.0,7.1,6.5,14.2,21.3,92.9,35,47,0.42700000000000005
Paul Silas,02--03,NOH,82,0.435,35.5,81.6,0.376,4.9,13.1,0.768,17.9,23.3,43.6,13.4,30.2,22.0,8.0,4.8,14.0,21.5,93.9,47,35,0.573
Paul Silas,01--02,CHH,82,0.44,35.3,80.2,0.348,4.2,12.1,0.745,19.1,25.7,43.5,12.9,30.5,21.5,8.0,5.6,13.5,21.3,93.9,44,38,0.537
Paul Silas,00--01,CHH,82,0.431,34.1,79.3,0.34600000000000003,4.1,12.0,0.745,19.5,26.2,44.4,12.6,31.8,23.2,8.1,5.5,13.7,21.4,91.9,46,36,0.561
Paul Silas,99--00,CHH,82,0.449,35.8,79.7,0.339,4.1,12.2,0.758,22.7,30.0,42.9,10.8,32.1,24.7,8.9,5.9,14.1,20.4,98.4,49,33,0.598
Paul Silas,98--99,CHH,35,0.454,33.9,74.5,0.3720000000000001,5.7,15.3,0.7559999999999999,21.9,29.0,39.1,9.7,29.4,23.3,9.8,5.5,14.7,21.7,95.3,22,13,0.629
Paul Silas,82--83,SDC,82,,,,,,,,,,,,,,,,,,,25,57,0.305
Paul Silas,81--82,SDC,82,,,,,,,,,,,,,,,,,,,17,65,0.207
Paul Silas,80--81,SDC,82,,,,,,,,,,,,,,,,,,,36,46,0.439
Scott Skiles,15--16,ORL,82,0.455,39.5,86.8,0.35100000000000003,7.8,22.1,0.757,15.2,20.1,43.3,10.3,33.0,23.6,8.2,5.1,13.6,20.7,102.1,35,47,0.42700000000000005
Scott Skiles,12--13,MIL,32,0.4320000000000001,37.0,85.7,0.335,5.9,17.7,0.746,16.0,21.5,43.1,12.6,30.5,21.8,8.8,7.3,14.1,19.3,95.9,16,16,0.5
Scott Skiles,11--12,MIL,66,0.443,37.9,85.6,0.345,6.6,19.2,0.774,16.6,21.4,42.5,12.4,30.0,23.5,8.3,5.1,13.7,19.3,99.0,31,35,0.47
Scott Skiles,10--11,MIL,82,0.43,34.3,79.8,0.342,5.9,17.2,0.757,17.4,22.9,40.8,10.5,30.2,18.8,7.5,4.9,12.5,20.5,91.9,35,47,0.42700000000000005
Scott Skiles,09--10,MIL,82,0.436,37.2,85.3,0.35600000000000004,7.9,22.1,0.755,15.4,20.4,43.0,11.8,31.2,21.2,7.1,4.7,12.7,22.2,97.7,46,36,0.561
Scott Skiles,08--09,MIL,82,0.445,36.7,82.4,0.363,6.2,17.2,0.78,19.7,25.2,40.7,11.9,28.9,22.0,7.4,3.8,13.6,24.2,99.3,34,48,0.415
Scott Skiles,07--08,CHI,25,0.413,35.1,85.0,0.32299999999999995,5.0,15.4,0.757,16.8,22.2,43.5,13.6,29.9,21.3,7.7,4.9,14.8,21.3,92.0,9,16,0.36
Scott Skiles,06--07,CHI,82,0.457,37.1,81.3,0.388,5.9,15.1,0.7340000000000001,18.6,25.4,43.7,12.0,31.7,22.3,7.8,5.4,15.4,23.3,98.8,49,33,0.598
Scott Skiles,05--06,CHI,82,0.446,36.6,82.2,0.379,6.8,18.0,0.738,17.7,24.0,42.8,11.0,31.7,22.0,6.2,4.2,14.6,24.9,97.8,41,41,0.5
Scott Skiles,04--05,CHI,82,0.4320000000000001,34.7,80.4,0.35700000000000004,6.2,17.5,0.75,18.7,25.0,43.8,12.2,31.6,21.3,7.0,4.5,16.1,24.7,94.5,47,35,0.573
Scott Skiles,03--04,CHI,66,0.409,34.0,83.1,0.333,5.3,15.8,0.728,16.3,22.4,44.1,13.3,30.8,22.0,8.2,4.6,14.7,23.2,89.6,19,47,0.28800000000000003
Scott Skiles,01--02,PHO,51,0.45,38.7,86.1,0.321,4.6,14.2,0.7709999999999999,15.7,20.3,43.1,13.4,29.7,22.4,8.7,5.0,14.2,22.5,97.7,25,26,0.49
Scott Skiles,00--01,PHO,82,0.436,35.9,82.4,0.315,4.0,12.9,0.755,18.2,24.1,42.7,11.8,30.8,23.2,9.5,5.2,14.7,22.7,94.0,51,31,0.622
Scott Skiles,99--00,PHO,62,0.458,37.5,82.1,0.3720000000000001,5.8,15.7,0.762,17.7,23.2,43.4,12.3,31.1,25.7,9.0,4.8,16.0,23.9,98.6,40,22,0.645
Jerry Sloan,10--11,UTA,54,0.463,37.2,80.2,0.341,5.4,15.8,0.777,19.9,25.6,39.1,10.6,28.5,23.9,8.0,5.9,13.0,23.3,99.6,31,23,0.574
Jerry Sloan,09--10,UTA,82,0.491,39.4,80.2,0.364,5.4,14.7,0.741,20.2,27.2,42.2,10.6,31.6,26.7,8.2,4.9,14.6,22.7,104.2,53,29,0.6459999999999999
Jerry Sloan,08--09,UTA,82,0.475,38.3,80.8,0.349,4.8,13.7,0.7709999999999999,22.1,28.7,41.0,11.5,29.5,24.7,8.8,4.6,14.3,22.3,103.6,48,34,0.585
Jerry Sloan,07--08,UTA,82,0.4970000000000001,40.0,80.4,0.3720000000000001,5.0,13.4,0.759,21.3,28.0,40.9,11.5,29.4,26.4,8.7,4.3,14.3,24.0,106.2,54,28,0.659
Jerry Sloan,06--07,UTA,82,0.474,37.4,78.9,0.335,4.3,12.9,0.743,22.3,30.0,42.5,12.6,30.0,24.7,7.0,4.1,15.1,25.2,101.5,51,31,0.622
Jerry Sloan,05--06,UTA,82,0.442,33.5,75.7,0.336,3.8,11.3,0.7190000000000001,21.6,30.1,42.1,13.1,29.0,21.6,6.4,6.0,14.8,24.8,92.4,41,41,0.5
Jerry Sloan,04--05,UTA,82,0.449,34.5,76.8,0.328,3.0,9.3,0.757,21.0,27.7,40.1,12.8,27.4,22.3,6.6,4.6,14.9,26.7,93.0,26,56,0.317
Jerry Sloan,03--04,UTA,82,0.436,32.8,75.3,0.321,3.1,9.6,0.746,20.0,26.8,41.2,13.5,27.7,20.4,7.1,6.0,15.3,25.6,88.7,42,40,0.512
Jerry Sloan,02--03,UTA,82,0.468,35.3,75.5,0.349,2.7,7.8,0.745,21.3,28.6,41.5,12.5,29.0,25.6,8.6,5.7,15.9,22.4,94.7,47,35,0.573
Jerry Sloan,01--02,UTA,82,0.45,35.0,77.7,0.333,3.4,10.3,0.763,22.6,29.6,42.2,13.5,28.6,24.4,9.1,6.4,15.7,24.0,96.0,44,38,0.537
Jerry Sloan,00--01,UTA,82,0.471,36.1,76.7,0.381,4.0,10.4,0.752,20.9,27.8,40.6,11.5,29.1,25.7,8.1,5.6,15.2,25.7,97.1,53,29,0.6459999999999999
Jerry Sloan,99--00,UTA,82,0.464,36.1,77.8,0.385,4.0,10.4,0.773,20.3,26.2,41.0,11.4,29.6,24.9,7.7,5.4,14.1,24.5,96.5,55,27,0.6709999999999999
Jerry Sloan,98--99,UTA,50,0.465,33.7,72.4,0.361,2.8,7.8,0.767,23.2,30.2,41.3,11.1,30.2,24.1,8.0,5.5,15.7,22.7,93.3,37,13,0.74
Jerry Sloan,97--98,UTA,82,0.49,36.5,74.5,0.3720000000000001,3.0,8.2,0.773,24.9,32.2,41.1,11.7,29.3,25.2,7.9,5.0,14.9,23.9,101.0,62,20,0.7559999999999999
Jerry Sloan,96--97,UTA,82,0.504,38.2,75.8,0.37,4.1,11.0,0.769,22.7,29.5,40.2,10.8,29.4,26.8,9.1,5.0,14.9,24.2,103.1,64,18,0.78
Jerry Sloan,95--96,UTA,82,0.488,38.2,78.3,0.3720000000000001,4.6,12.4,0.768,21.6,28.1,41.0,12.1,28.9,26.1,8.1,5.1,14.3,25.0,102.5,55,27,0.6709999999999999
Jerry Sloan,94--95,UTA,82,0.512,39.5,77.3,0.376,3.7,9.8,0.7809999999999999,23.6,30.3,40.1,10.7,29.4,27.5,9.2,4.8,15.2,24.9,106.4,60,22,0.732
Jerry Sloan,93--94,UTA,82,0.477,39.1,82.1,0.32,2.2,6.8,0.74,21.5,29.0,42.0,12.9,29.1,26.6,9.2,4.4,13.9,24.2,101.9,53,29,0.6459999999999999
Jerry Sloan,92--93,UTA,82,0.489,40.7,83.3,0.314,1.6,5.0,0.7659999999999999,23.3,30.4,42.7,12.7,30.0,26.5,9.1,4.2,15.1,24.0,106.2,47,35,0.573
Jerry Sloan,91--92,UTA,82,0.4920000000000001,41.2,83.7,0.345,1.9,5.6,0.7879999999999999,23.9,30.4,44.4,13.4,31.0,26.7,8.7,5.5,15.2,21.3,108.3,55,27,0.6709999999999999
Jerry Sloan,90--91,UTA,82,0.4920000000000001,39.2,79.7,0.32299999999999995,1.8,5.6,0.789,23.8,30.1,40.7,10.6,30.2,27.0,8.0,5.5,15.5,21.9,104.0,54,28,0.659
Jerry Sloan,89--90,UTA,82,0.505,40.6,80.4,0.359,2.8,7.7,0.754,22.9,30.3,42.1,11.6,30.5,27.0,8.3,6.0,16.8,24.8,106.8,55,27,0.6709999999999999
Jerry Sloan,88--89,UTA,65,0.485,38.5,79.5,0.305,1.5,4.8,0.768,25.5,33.2,44.5,13.0,31.6,25.6,8.9,6.9,18.2,23.0,104.0,40,25,0.615
Jerry Sloan,81--82,CHI,51,,,,,,,,,,,,,,,,,,,19,32,0.373
Jerry Sloan,80--81,CHI,82,,,,,,,,,,,,,,,,,,,45,37,0.5489999999999999
Jerry Sloan,79--80,CHI,82,,,,,,,,,,,,,,,,,,,30,52,0.366
Keith Smart,12--13,SAC,82,0.447,37.6,84.2,0.363,7.4,20.5,0.769,17.5,22.8,40.6,11.5,29.1,20.8,8.2,4.2,14.0,20.9,100.2,28,54,0.341
Keith Smart,11--12,SAC,59,0.441,38.3,86.9,0.316,6.2,19.7,0.742,16.7,22.6,43.0,13.2,29.8,19.9,8.5,4.9,13.8,19.5,99.6,20,39,0.33899999999999997
Keith Smart,10--11,GSW,82,0.461,39.6,85.9,0.392,8.4,21.3,0.7609999999999999,15.7,20.7,40.5,11.6,28.9,22.5,9.0,5.0,14.1,22.0,103.4,36,46,0.439
Keith Smart,02--03,CLE,40,0.436,36.3,83.4,0.313,3.6,11.3,0.774,17.3,22.4,46.0,14.1,31.9,22.7,7.4,6.6,18.0,22.4,93.5,9,31,0.225
Jack Smiley,49--50,WAT,27,,,,,,,,,,,,,,,,,,,11,16,0.40700000000000003
Erik Spoelstra,16--17,MIA,82,0.455,39.0,85.8,0.365,9.9,27.0,0.706,15.2,21.6,43.7,10.7,33.0,21.2,7.1,5.8,12.6,20.5,103.2,41,41,0.5
Erik Spoelstra,15--16,MIA,82,0.47,38.4,81.7,0.337,6.1,18.0,0.7440000000000001,17.1,23.0,44.1,9.8,34.3,20.8,6.7,6.5,13.2,18.3,100.0,48,34,0.585
Erik Spoelstra,14--15,MIA,82,0.456,35.2,77.2,0.335,6.8,20.2,0.741,17.5,23.7,39.1,9.1,30.0,19.8,7.8,4.5,13.9,20.0,94.7,37,45,0.451
Erik Spoelstra,13--14,MIA,82,0.501,38.3,76.5,0.364,8.1,22.3,0.76,17.5,23.0,36.9,7.6,29.2,22.5,8.9,4.5,14.2,19.5,102.2,54,28,0.659
Erik Spoelstra,12--13,MIA,82,0.496,38.4,77.4,0.396,8.7,22.1,0.754,17.4,23.0,38.6,8.2,30.4,23.0,8.7,5.4,13.3,18.7,102.9,66,16,0.805
Erik Spoelstra,11--12,MIA,66,0.469,37.1,79.0,0.359,5.6,15.6,0.775,18.8,24.2,41.6,10.4,31.2,20.0,8.9,5.4,14.7,19.4,98.5,46,20,0.6970000000000001
Erik Spoelstra,10--11,MIA,82,0.481,37.0,76.8,0.37,6.7,18.0,0.769,21.5,27.9,42.1,9.6,32.5,20.0,6.6,5.2,13.2,20.4,102.1,58,24,0.7070000000000001
Erik Spoelstra,09--10,MIA,82,0.458,36.4,79.5,0.34600000000000003,6.0,17.4,0.752,17.7,23.5,41.8,10.7,31.1,18.9,7.4,5.6,12.3,20.9,96.5,47,35,0.573
Erik Spoelstra,08--09,MIA,82,0.457,37.0,81.0,0.35700000000000004,7.1,19.9,0.754,17.2,22.8,39.5,10.1,29.4,20.4,7.9,5.5,11.9,20.7,98.3,43,39,0.524
Garry St,99--00,GSW,55,0.421,36.2,85.8,0.318,4.1,13.0,0.7020000000000001,19.3,27.5,45.0,15.5,29.5,22.5,9.4,4.5,15.7,25.0,95.7,13,42,0.23600000000000002
Garry St,96--97,SAC,67,0.452,36.5,80.9,0.384,4.8,12.5,0.7120000000000001,17.4,24.5,41.9,13.6,28.3,21.5,7.0,4.3,15.5,23.5,95.2,28,39,0.418
Garry St,95--96,SAC,82,0.457,36.2,79.2,0.387,5.6,14.6,0.731,21.5,29.4,42.2,13.6,28.6,22.3,7.8,5.3,17.0,26.0,99.5,39,43,0.47600000000000003
Garry St,94--95,SAC,82,0.468,36.9,78.8,0.34600000000000003,4.4,12.6,0.711,20.1,28.3,41.4,13.1,28.4,22.2,7.9,5.6,17.0,24.9,98.2,39,43,0.47600000000000003
Garry St,93--94,SAC,82,0.452,38.8,85.7,0.353,3.1,8.9,0.731,20.4,28.0,42.3,13.7,28.6,24.7,8.2,4.3,15.8,24.1,101.1,28,54,0.341
Garry St,92--93,SAC,82,0.463,41.0,88.6,0.332,3.2,9.6,0.762,22.7,29.8,41.7,13.9,27.8,25.3,9.4,4.2,16.4,25.4,107.9,25,57,0.305
Bob Staak,96--97,WSB,1,0.457,42.0,92.0,0.45,9.0,20.0,0.611,11.0,18.0,42.0,13.0,29.0,22.0,8.0,4.0,17.0,22.0,104.0,0,1,0.0
Larry Staverman,77--78,KCK,45,,,,,,,,,,,,,,,,,,,18,27,0.4
Brad Stevens,16--17,BOS,82,0.454,38.6,85.1,0.359,12.0,33.4,0.807,18.7,23.2,42.0,9.1,32.9,25.2,7.5,4.1,12.7,20.6,108.0,53,29,0.6459999999999999
Brad Stevens,15--16,BOS,82,0.439,39.2,89.2,0.335,8.7,26.1,0.7879999999999999,18.5,23.5,44.9,11.6,33.3,24.2,9.2,4.2,13.5,21.9,105.7,48,34,0.585
Brad Stevens,14--15,BOS,82,0.443,38.9,87.9,0.327,8.0,24.6,0.754,15.4,20.5,43.9,11.1,32.7,24.5,8.2,3.6,13.3,21.2,101.4,40,42,0.488
Brad Stevens,13--14,BOS,82,0.435,36.5,83.9,0.332,7.0,21.1,0.777,16.2,20.8,42.5,12.0,30.5,21.1,7.1,4.2,14.4,21.3,96.2,25,57,0.305
Terry Stotts,16--17,POR,82,0.459,39.5,86.1,0.375,10.4,27.7,0.78,18.5,23.7,43.6,10.1,33.5,21.1,7.0,5.0,13.1,21.2,107.9,41,41,0.5
Terry Stotts,15--16,POR,82,0.45,38.6,85.9,0.37,10.5,28.5,0.754,17.4,23.0,45.5,11.6,33.9,21.3,6.9,4.6,14.1,21.7,105.1,44,38,0.537
Terry Stotts,14--15,POR,82,0.45,38.7,86.0,0.362,9.8,27.2,0.8009999999999999,15.5,19.4,45.9,10.7,35.1,21.9,6.4,4.5,13.3,18.2,102.8,51,31,0.622
Terry Stotts,13--14,POR,82,0.45,39.1,87.0,0.3720000000000001,9.4,25.3,0.815,19.1,23.5,46.5,12.5,34.0,23.2,5.5,4.7,13.4,19.2,106.7,54,28,0.659
Terry Stotts,12--13,POR,82,0.448,36.7,81.9,0.353,8.2,23.2,0.7759999999999999,15.9,20.5,40.8,10.7,30.2,21.8,6.6,4.3,14.2,18.5,97.5,33,49,0.402
Terry Stotts,06--07,MIL,64,0.466,38.3,82.3,0.34600000000000003,6.0,17.5,0.73,17.3,23.7,39.4,11.6,27.7,21.4,7.0,2.6,14.5,22.4,100.0,23,41,0.359
Terry Stotts,05--06,MIL,82,0.453,36.3,80.1,0.38,6.2,16.3,0.738,19.0,25.8,41.2,11.3,29.9,21.6,7.3,3.3,14.0,23.2,97.8,40,42,0.488
Terry Stotts,03--04,ATL,82,0.433,34.5,79.6,0.335,5.1,15.2,0.7759999999999999,18.7,24.1,42.7,12.1,30.6,20.1,7.6,5.0,15.6,22.3,92.8,28,54,0.341
Terry Stotts,02--03,ATL,55,0.444,34.8,78.3,0.354,4.7,13.2,0.8,19.4,24.3,42.1,10.9,31.2,20.3,7.4,5.6,15.2,21.4,93.7,24,31,0.436
Ken Suesens,49--50,SHE,62,,,,,,,,,,,,,,,,,,,22,40,0.355
Ed Tapscott,08--09,WAS,71,0.452,36.7,81.2,0.338,4.8,14.3,0.77,18.0,23.4,40.2,11.8,28.4,20.3,7.5,4.5,13.6,20.5,96.3,18,53,0.254
Jerry Tarkanian,92--93,SAS,20,0.479,40.9,85.3,0.361,4.1,11.4,0.7490000000000001,20.4,27.3,43.9,12.6,31.3,26.1,8.2,6.7,14.8,23.9,106.2,9,11,0.45
Reggie Theus,08--09,SAC,24,0.458,37.5,82.0,0.293,5.0,16.9,0.774,17.7,22.8,39.8,10.5,29.3,20.6,6.9,4.1,15.0,23.4,97.7,6,18,0.25
Reggie Theus,07--08,SAC,82,0.464,37.1,80.0,0.373,6.2,16.7,0.7979999999999999,22.1,27.7,40.1,10.1,30.0,19.1,7.9,4.1,15.3,22.4,102.5,38,44,0.46299999999999997
Tom Thibodeau,16--17,MIN,82,0.467,39.5,84.4,0.349,7.3,21.0,0.799,19.3,24.2,42.5,11.5,31.0,23.7,8.0,4.5,13.5,20.1,105.6,31,51,0.37799999999999995
Tom Thibodeau,14--15,CHI,82,0.442,36.6,82.9,0.353,7.9,22.3,0.7829999999999999,19.7,25.2,45.7,11.7,34.1,21.7,6.3,5.8,13.2,18.2,100.8,50,32,0.61
Tom Thibodeau,13--14,CHI,82,0.4320000000000001,34.7,80.2,0.348,6.2,17.8,0.779,18.1,23.3,44.1,11.4,32.7,22.7,7.2,5.2,14.0,19.1,93.7,48,34,0.585
Tom Thibodeau,12--13,CHI,82,0.4370000000000001,35.7,81.7,0.353,5.4,15.4,0.773,16.4,21.2,43.2,12.5,30.7,23.0,7.2,5.1,13.7,19.7,93.2,45,37,0.5489999999999999
Tom Thibodeau,11--12,CHI,66,0.452,37.4,82.8,0.375,6.3,16.9,0.722,15.2,21.1,46.7,13.9,32.8,23.1,6.9,5.9,13.4,17.3,96.3,50,16,0.758
Tom Thibodeau,10--11,CHI,82,0.462,37.1,80.3,0.361,6.2,17.3,0.743,18.2,24.5,44.2,11.8,32.4,22.3,7.2,5.7,13.5,20.0,98.6,62,20,0.7559999999999999
Isiah Thomas,07--08,NYK,82,0.439,36.2,82.4,0.337,6.0,17.7,0.727,18.6,25.5,42.5,12.5,30.0,18.7,6.4,2.6,13.8,21.5,96.9,23,59,0.28
